API_WellNo,FileNumber,Operator,WellName,County,Pool_Nm,PoolCompDate,Date_Treat,Top_,Bot,Frac_Acid,Units,Vol,Lbs_Prop,Acid_Con,MTPress,MTRate_N,Stages,Wh_Lat,Wh_Long
33061010290000,18109,WHITING OIL AND GAS CORPORATION,TOLLEFSON  44-10H,MOUNTRAIL,BAKKEN,9/15/2009,9/15/2009,10008,19868,SAND,Bbl,18202,1786900,NULL,4380,35,NULL,47.99352219,-102.3014702
33061010280000,18108,"EOG RESOURCES, INC.",FERTILE 23-19H,MOUNTRAIL,BAKKEN,9/22/2009,9/22/2009,10040,14956,SAND,Bbl,19792,1787865,NULL,NULL,NULL,NULL,47.88957763,-102.2561769
33025009340000,18107,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  14-33-6H,DUNN,BAKKEN,9/6/2009,9/6/2009,12056,15557,SAND,Bbl,25595,1058395,NULL,7570,45.4,NULL,47.67548595,-102.4615757
33025009340000,18107,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  14-33-6H,DUNN,BAKKEN,9/6/2009,10/6/2016,11829,15830,SAND,Bbl,60160,2364540,NULL,8777,64.1,24,47.67548595,-102.4615757
33025009330000,18106,BURLINGTON RESOURCES OIL & GAS COMPANY LP,INTERVALE  41-35H,DUNN,BAKKEN,9/20/2009,9/15/2009,15103,19844,SAND,Bbl,12756,933000,NULL,7900,45.3,NULL,47.25505588,-102.8049002
33053030200000,18105,"HESS BAKKEN INVESTMENTS II, LLC",BB-FEDERAL A-151-95-  0910H-1,MCKENZIE,BAKKEN,1/22/2010,1/22/2010,11143,20444,SAND,Bbl,43120,2862404,NULL,NULL,28.9,NULL,47.91459533,-102.8541934
33053030190000,18104,"HESS BAKKEN INVESTMENTS II, LLC",BB-STATE A-151-95- 1615H-1,MCKENZIE,BAKKEN,11/14/2009,11/14/2009,11145,20685,SAND,Bbl,42986,3034203,NULL,NULL,30.6,NULL,47.90134404,-102.8540317
33025009320000,18103,ENERPLUS RESOURCES USA CORPORATION,LOOK OUT RIDGE  4-31H,DUNN,BAKKEN,4/20/2011,4/18/2011,11062,14731,SAND,Bbl,29446,1476280,NULL,8724,36.1,NULL,47.67360255,-102.5327123
33105017320000,18102,XTO ENERGY INC,H M HOVE  34X-33,WILLIAMS,BAKKEN,3/16/2010,4/23/2010,10497,19826,SAND,Bbl,26230,1114666,NULL,8667,45,NULL,48.19820264,-103.0316928
33061010270000,18101,"EOG RESOURCES, INC.",LIBERTY 2-11H,MOUNTRAIL,BAKKEN,12/23/2009,12/21/2009,10066,14972,SAND,Bbl,48567,2904200,NULL,NULL,NULL,NULL,47.90656309,-102.2802202
33105017310000,18100,XTO ENERGY INC,GBU MENDENHALL  12X-18,WILLIAMS,BAKKEN,12/14/2009,12/11/2009,10188,19171,SAND,Bbl,20929,854222,NULL,8767,47,NULL,48.16231016,-102.9562144
33013014600000,18099,"PETRO-HUNT, L.L.C.",WOLD 160-94-32B-5-1H,BURKE,BAKKEN,8/11/2009,8/6/2009,9574,18697,SAND,Bbl,33130,1824135,NULL,6689,43,NULL,48.64695465,-102.8593013
33061010260000,18098,WHITING OIL AND GAS CORPORATION,TTT RANCH 11-26H,MOUNTRAIL,BAKKEN,7/18/2009,7/18/2009,10420,20100,SAND,Bbl,21612,1696400,NULL,4604,26,NULL,48.13843292,-102.4809977
33061010250000,18097,"EOG RESOURCES, INC.",MODEL 10-07H,MOUNTRAIL,BAKKEN,7/9/2009,7/9/2009,9533,14302,SAND,Bbl,24859,1967140,NULL,NULL,NULL,NULL,47.99338857,-102.1211784
33061010240000,18096,"HESS BAKKEN INVESTMENTS II, LLC",RS-STATE H-157-90-  1609H-1,MOUNTRAIL,BAKKEN,8/3/2009,8/3/2009,9107,18260,SAND,Bbl,13430,1161066,NULL,NULL,35.6,NULL,48.41659977,-102.3021885
33025009300000,18094,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  148-94-17D-08-1H,DUNN,BAKKEN,2/11/2010,2/8/2010,11644,20575,SAND,Bbl,43571,1444556,NULL,9495,60,NULL,47.63250258,-102.6765895
33025009290000,18093,"LIME ROCK RESOURCES III-A, L.P.",BREW  1-13-12H-143-96,DUNN,BAKKEN,8/30/2010,8/21/2010,10922,20360,SAND,Bbl,56142,1501675,NULL,7624,48.7,NULL,47.19872669,-102.7835749
33025009270000,18090,MARATHON OIL COMPANY,DIRKACH  34-9H,DUNN,BAKKEN,8/18/2009,8/25/2009,10987,20300,SAND,Gal,775561,189620,NULL,NULL,84,NULL,47.30025112,-102.7211833
33025009260000,18089,XTO ENERGY INC,PORCUPINE RIDGE  11X-2H,DUNN,BAKKEN,3/19/2010,3/19/2010,11307,15390,SAND,Bbl,34282,821841,NULL,NULL,NULL,NULL,47.58894801,-102.8813368
33061010230000,18088,MARATHON OIL COMPANY,AH  34-23H,MOUNTRAIL,BAKKEN,7/9/2009,7/8/2009,10735,19950,SAND,Gal,648554,1393230,NULL,NULL,30,NULL,47.87726862,-102.5425158
33061010230000,18088,MARATHON OIL COMPANY,AH  34-23H,MOUNTRAIL,BAKKEN,7/9/2009,7/9/2010,14360,14410,SAND,Bbl,1481,149816,NULL,6827,36.6,NULL,47.87726862,-102.5425158
33061010230000,18088,MARATHON OIL COMPANY,AH  34-23H,MOUNTRAIL,BAKKEN,7/9/2009,7/9/2010,13840,13890,SAND,Bbl,1175,143500,NULL,6574,34.2,NULL,47.87726862,-102.5425158
33061010230000,18088,MARATHON OIL COMPANY,AH  34-23H,MOUNTRAIL,BAKKEN,7/9/2009,7/9/2010,13320,13370,SAND,Bbl,1308,143500,NULL,6687,44.3,NULL,47.87726862,-102.5425158
33061010230000,18088,MARATHON OIL COMPANY,AH  34-23H,MOUNTRAIL,BAKKEN,7/9/2009,7/9/2010,12737,12850,SAND,Bbl,1686,143500,NULL,6609,31.8,NULL,47.87726862,-102.5425158
33061010230000,18088,MARATHON OIL COMPANY,AH  34-23H,MOUNTRAIL,BAKKEN,7/9/2009,7/9/2010,12280,12330,SAND,Bbl,1169,146250,NULL,6762,39,NULL,47.87726862,-102.5425158
33061010230000,18088,MARATHON OIL COMPANY,AH  34-23H,MOUNTRAIL,BAKKEN,7/9/2009,7/9/2010,11760,11810,SAND,Bbl,1686,146637,NULL,6762,39,NULL,47.87726862,-102.5425158
33053030170000,18086,NEWFIELD PRODUCTION COMPANY,SERGEANT MAJOR  1-21H,MCKENZIE,BAKKEN,7/21/2009,7/21/2009,13062,15363,SAND,Bbl,4426,85701,NULL,NULL,NULL,NULL,47.79139184,-103.3527063
33053030170000,18086,NEWFIELD PRODUCTION COMPANY,SERGEANT MAJOR  1-21H,MCKENZIE,BAKKEN,7/21/2009,9/24/2009,11558,13046,SAND,Bbl,6303,215949,NULL,NULL,NULL,NULL,47.79139184,-103.3527063
33061010220000,18085,WHITING OIL AND GAS CORPORATION,JONES 11-8H,MOUNTRAIL,BAKKEN,9/24/2009,9/24/2009,10415,19694,SAND,Bbl,19459,1300560,NULL,4396,25,NULL,48.18056596,-102.4173669
33013014590000,18084,"PETRO-HUNT, L.L.C.",THORSON 159-94-7B-18-1H,BURKE,BAKKEN,10/5/2009,10/2/2009,9713,18424,SAND,Bbl,37300,2014071,NULL,5468,40,NULL,48.61800389,-102.8818402
33025009250000,18083,"HESS BAKKEN INVESTMENTS II, LLC",SCHMALZ  31-3-1H,DUNN,BAKKEN,8/30/2009,1/14/2010,16400,20334,SAND,Bbl,15113,63516,NULL,NULL,NULL,NULL,47.34232081,-102.9631339
33025009250000,18083,"HESS BAKKEN INVESTMENTS II, LLC",SCHMALZ  31-3-1H,DUNN,BAKKEN,8/30/2009,8/27/2010,11718,15866,SAND,Bbl,37141,1279487,NULL,NULL,NULL,NULL,47.34232081,-102.9631339
33025009250000,18083,"HESS BAKKEN INVESTMENTS II, LLC",SCHMALZ  31-3-1H,DUNN,BAKKEN,8/30/2009,8/30/2009,11422,20845,SAND,Bbl,1983,79215,NULL,NULL,NULL,NULL,47.34232081,-102.9631339
33061010210000,18082,WHITING OIL AND GAS CORPORATION,CARKUFF  11-12H,MOUNTRAIL,BAKKEN,8/8/2009,8/8/2009,10374,19762,SAND,Bbl,18789,1824300,NULL,NULL,NULL,NULL,48.18099717,-102.4603327
33105017290000,18081,XTO ENERGY INC,EIDE  31X-29,WILLIAMS,BAKKEN,1/2/2010,12/2/2009,10307,19236,SAND,Bbl,29691,860986,NULL,8755,60,NULL,48.48778044,-102.9832188
33025009240000,18080,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU NORTH COAST  11-25H,DUNN,BAKKEN,10/5/2009,10/23/2013,10583,20986,SAND,Bbl,33214,2308700,NULL,8074,58.5,16,47.5304528,-102.7355599
33025009240000,18080,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU NORTH COAST  11-25H,DUNN,BAKKEN,10/5/2009,9/27/2009,20477,20480,SAND,Bbl,0,40900,NULL,6486,18,NULL,47.5304528,-102.7355599
33025009240000,18080,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU NORTH COAST  11-25H,DUNN,BAKKEN,10/5/2009,9/28/2009,17594,19518,SAND,Bbl,5141,84100,NULL,6486,30,NULL,47.5304528,-102.7355599
33025009240000,18080,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU NORTH COAST  11-25H,DUNN,BAKKEN,10/5/2009,9/29/2009,15660,16630,SAND,Bbl,4996,164400,NULL,6486,30,NULL,47.5304528,-102.7355599
33025009240000,18080,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU NORTH COAST  11-25H,DUNN,BAKKEN,10/5/2009,9/30/2009,12769,14707,SAND,Bbl,7932,384900,NULL,6486,40,NULL,47.5304528,-102.7355599
33025009240000,18080,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU NORTH COAST  11-25H,DUNN,BAKKEN,10/5/2009,10/1/2009,11797,11800,SAND,Bbl,2365,157700,NULL,6008,40,NULL,47.5304528,-102.7355599
33105017280000,18078,XTO ENERGY INC,HBU BJARNE  34X-13,WILLIAMS,BAKKEN,NULL,2/20/2010,11703,21018,SAND,Bbl,25386,1152900,NULL,8394,49,NULL,48.15592947,-102.8373066
33105017280000,18078,XTO ENERGY INC,HBU BJARNE  34X-13,WILLIAMS,BAKKEN,2/23/2010,2/20/2010,11703,21018,SAND,Bbl,25386,1152900,NULL,8394,49,NULL,48.15592947,-102.8373066
33061010200000,18077,WHITING OIL AND GAS CORPORATION,KANNIANEN  11-5H,MOUNTRAIL,BAKKEN,9/1/2009,9/1/2009,11740,21007,SAND,Bbl,18820,1845000,NULL,4678,31,NULL,48.10892669,-102.4162443
33061010190000,18076,HUNT OIL COMPANY,SAUBER   1-17H,MOUNTRAIL,BAKKEN,6/21/2009,6/21/2009,9375,13430,SAND,Bbl,34448,1801220,NULL,8680,27.9,NULL,48.16732977,-102.1523464
33105017270000,18075,"ZAVANNA, LLC",JAGUAR 1-22H,WILLIAMS,BAKKEN,3/29/2012,3/21/2012,11629,17452,SAND,Bbl,138980,2376726,NULL,8788,76.7,35,48.24211254,-103.5406081
33025009220000,18074,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BARTLET  21-16H,DUNN,BAKKEN,6/17/2009,11/23/2009,18933,19884,SAND,Bbl,5487,15890,NULL,6238,30,NULL,47.38566677,-102.7954906
33025009220000,18074,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BARTLET  21-16H,DUNN,BAKKEN,6/17/2009,11/24/2009,17102,18016,SAND,Bbl,5121,183600,NULL,6500,30,NULL,47.38566677,-102.7954906
33025009220000,18074,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BARTLET  21-16H,DUNN,BAKKEN,6/17/2009,11/25/2009,15266,16186,SAND,Bbl,4394,183300,NULL,6150,38.8,NULL,47.38566677,-102.7954906
33025009220000,18074,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BARTLET  21-16H,DUNN,BAKKEN,6/17/2009,11/26/2009,13422,14345,SAND,Bbl,5632,317800,NULL,6406,39.9,NULL,47.38566677,-102.7954906
33025009220000,18074,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BARTLET  21-16H,DUNN,BAKKEN,6/17/2009,11/27/2009,11585,12503,SAND,Bbl,5545,374700,NULL,6258,40,NULL,47.38566677,-102.7954906
33061010180000,18073,"EOG RESOURCES, INC.",BURKE  15-21H,MOUNTRAIL,BAKKEN,7/13/2009,7/13/2009,9653,14468,SAND,Bbl,7116,641891,NULL,NULL,NULL,NULL,48.23909987,-102.266308
33105017260000,18071,"ZAVANNA, LLC",CHEETAH  1-10H,WILLIAMS,BAKKEN,5/12/2012,4/14/2012,11080,16588,SAND,Bbl,137131,2269935,NULL,8655,76.5,20,48.25698578,-103.5199355
33105017240000,18069,"ZAVANNA, LLC",TIGER  1-23H,WILLIAMS,BAKKEN,6/14/2010,6/13/2010,11020,16230,SAND,Bbl,95173,2183060,NULL,8000,61,NULL,48.24046934,-103.5155645
33061010160000,18068,"SLAWSON EXPLORATION COMPANY, INC.",COLT  1-16H,MOUNTRAIL,BAKKEN,6/13/2009,6/13/2009,9542,13666,SAND,Bbl,12332,NULL,NULL,NULL,NULL,NULL,48.41685285,-102.4457087
33105017230000,18067,"ZAVANNA, LLC",LION  1-14H,WILLIAMS,BAKKEN,5/17/2012,4/20/2012,11759,17777,SAND,Bbl,137574,2280449,NULL,8828,76,20,48.25698579,-103.5191138
33061010150000,18066,"EOG RESOURCES, INC.",LIBERTY  101-12H,MOUNTRAIL,BAKKEN,8/31/2010,8/31/2010,10005,14665,SAND,Bbl,20684,1930003,NULL,NULL,NULL,NULL,47.90696016,-102.2595369
33061010140000,18065,"EOG RESOURCES, INC.",LIBERTY 100-26H,MOUNTRAIL,BAKKEN,8/17/2010,8/16/2010,10188,14043,SAND,Bbl,27556,NULL,NULL,NULL,NULL,NULL,47.86322653,-102.2824239
33105017210000,18063,"ZAVANNA, LLC",OCELOT 1-15H,WILLIAMS,BAKKEN,4/4/2012,3/28/2012,10913,16557,SAND,Bbl,133716,2315170,NULL,8653,76.5,20,48.25417606,-103.5387751
33061010130000,18062,"EOG RESOURCES, INC.",ROSS  11-27H,MOUNTRAIL,BAKKEN,7/12/2010,7/10/2010,10119,15051,SAND,Bbl,27100,1543113,NULL,NULL,NULL,NULL,48.29923658,-102.4841171
33061010120000,18061,"EOG RESOURCES, INC.",ROBERTA  1-16H,MOUNTRAIL,BAKKEN,8/29/2009,8/29/2009,9994,14337,SAND,Bbl,6526,574183,NULL,NULL,NULL,NULL,47.89197938,-102.1983664
33025009210000,18060,MARATHON OIL COMPANY,DARVEY KLATT  44-22H,DUNN,BAKKEN,3/19/2010,3/17/2010,11418,20460,SAND,Gal,860706,2274753,NULL,NULL,40.6,NULL,47.44543693,-102.7595783
33061010110000,18059,"HESS BAKKEN INVESTMENTS II, LLC",RS-BEAN-156-91-  3229H-1,MOUNTRAIL,BAKKEN,6/25/2009,6/25/2009,9931,19365,SAND,Bbl,15637,1583574,NULL,NULL,36.7,NULL,48.28578077,-102.3976415
33061010090000,18057,"EOG RESOURCES, INC.",FERTILE  37-07H,MOUNTRAIL,BAKKEN,5/18/2010,5/17/2010,10130,14857,SAND,Bbl,18120,1903341,NULL,NULL,NULL,NULL,47.90613956,-102.2376777
33025009200000,18056,"BRUIN E&P OPERATING, LLC",SADOWSKY  34-12H,DUNN,BAKKEN,8/20/2010,8/18/2010,11055,20500,SAND,Bbl,55182,2816576,NULL,9448,NULL,NULL,47.0392374,-102.9131184
33061010080000,18055,WHITING OIL AND GAS CORPORATION,ARNDT  11-24H,MOUNTRAIL,BAKKEN,9/9/2009,9/9/2009,10561,19898,SAND,Bbl,19130,1836300,NULL,4659,36,NULL,48.15215504,-102.4604316
33105017200000,18054,"ZAVANNA, LLC",RODNEY  1-14H,WILLIAMS,BAKKEN,3/24/2011,3/21/2011,11636,15868,SAND,Bbl,75082,1517433,NULL,8841,65.2,NULL,48.15544783,-103.3683346
33053030160000,18053,"HESS BAKKEN INVESTMENTS II, LLC",BB-STATE-151-96- 3625H-1,MCKENZIE,BAKKEN,10/1/2009,10/1/2009,11638,19257,SAND,Bbl,24030,1725384,NULL,NULL,30.1,NULL,47.85016987,-102.9083541
33025009180000,18051,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE  14-33-28H,DUNN,BAKKEN,8/9/2009,8/6/2009,11132,18900,SAND,Bbl,43882,2268087,NULL,7087,40.3,NULL,47.67550825,-102.4617792
33105017190000,18050,"HESS BAKKEN INVESTMENTS II, LLC",TONG TRUST 1-20H,WILLIAMS,BAKKEN,3/16/2010,3/12/2010,10583,19550,SAND,Bbl,53375,3186159,NULL,7490,36,NULL,48.40241071,-103.1127844
33025009160000,18048,"HESS BAKKEN INVESTMENTS II, LLC",LARSEN  13-1H,DUNN,BAKKEN,2/7/2010,2/7/2010,11436,20109,SAND,Bbl,41431,1688499,NULL,NULL,NULL,NULL,47.29881309,-102.6673568
33053030150000,18047,BURLINGTON RESOURCES OIL & GAS COMPANY LP,TETON   21-3H,MCKENZIE,BAKKEN,9/25/2010,8/27/2010,15137,19463,SAND,Bbl,17811,1575700,NULL,9090,49.4,11,47.84642697,-102.9571008
33053030150000,18047,BURLINGTON RESOURCES OIL & GAS COMPANY LP,TETON   21-3H,MCKENZIE,BAKKEN,9/25/2010,8/28/2010,14157,15070,SAND,Bbl,4464,279316,NULL,8275,50.7,2,47.84642697,-102.9571008
33053030150000,18047,BURLINGTON RESOURCES OIL & GAS COMPANY LP,TETON   21-3H,MCKENZIE,BAKKEN,9/25/2010,8/29/2010,12387,14092,SAND,Bbl,8763,547325,NULL,7649,51.2,4,47.84642697,-102.9571008
33053030150000,18047,BURLINGTON RESOURCES OIL & GAS COMPANY LP,TETON   21-3H,MCKENZIE,BAKKEN,9/25/2010,8/30/2010,11492,12319,SAND,Bbl,4156,365000,NULL,7043,53.5,2,47.84642697,-102.9571008
33053030150000,18047,BURLINGTON RESOURCES OIL & GAS COMPANY LP,TETON   21-3H,MCKENZIE,BAKKEN,9/25/2010,8/31/2010,11060,11424,SAND,Bbl,2248,153460,NULL,7678,51,1,47.84642697,-102.9571008
33061010070000,18046,"HESS BAKKEN INVESTMENTS II, LLC",RS-R HARSTAD-157-90-  2029H-1,MOUNTRAIL,BAKKEN,6/15/2009,6/15/2009,9527,18972,SAND,Bbl,10966,968631,NULL,NULL,36.2,NULL,48.41379775,-102.3410237
33025009150000,18044,BURLINGTON RESOURCES OIL & GAS COMPANY LP,RIFLE FALLS  21-25H,DUNN,BAKKEN,6/26/2009,11/19/2009,16574,19508,SAND,Bbl,5586,130300,NULL,5935,40.8,NULL,47.26969576,-102.6674439
33025009150000,18044,BURLINGTON RESOURCES OIL & GAS COMPANY LP,RIFLE FALLS  21-25H,DUNN,BAKKEN,6/26/2009,11/10/2009,11175,15697,SAND,Bbl,6155,221906,NULL,5086,40.4,NULL,47.26969576,-102.6674439
33105017180000,18043,XTO ENERGY INC,KATHY  31X-15,WILLIAMS,BAKKEN,6/30/2009,6/30/2009,9971,16539,SAND,Bbl,20009,636943,NULL,8959,NULL,NULL,48.51654656,-102.9388988
33061010050000,18042,MARATHON OIL COMPANY,RICHARD BANGEN  21-26H,MOUNTRAIL,BAKKEN,6/23/2009,6/22/2009,10746,19574,SAND,Gal,784792,182060,NULL,NULL,94,NULL,47.87579088,-102.5500241
33061010050000,18042,MARATHON OIL COMPANY,RICHARD BANGEN  21-26H,MOUNTRAIL,BAKKEN,6/23/2009,2/14/2014,10746,20232,SAND,Bbl,43119,1811760,NULL,7206,25.6,30,47.87579088,-102.5500241
33061010040000,18040,MARATHON OIL COMPANY,ARVID BANGEN USA  31-18H,MOUNTRAIL,BAKKEN,8/14/2010,8/12/2010,11287,20074,NULL,Bbl,22163,2656040,NULL,7945,33,NULL,47.81765907,-102.499386
33025009140000,18039,XTO ENERGY INC,JORGENSON   43X-5,DUNN,BAKKEN,7/16/2009,7/16/2009,11228,20269,SAND,Bbl,18726,892044,NULL,8901,NULL,NULL,47.665655,-102.9307284
33061010030000,18038,"EOG RESOURCES, INC.",LIBERTY 5-24H,MOUNTRAIL,BAKKEN,9/8/2010,9/7/2010,9930,14771,SAND,Bbl,25969,2163959,NULL,NULL,NULL,NULL,47.88986658,-102.2745748
33025009130000,18035,XTO ENERGY INC,CLARENCE FEDERAL 34X-7,DUNN,BAKKEN,11/6/2009,10/28/2009,11732,20210,SAND,Bbl,20592,613900,NULL,9887,42,NULL,47.64779998,-103.0885876
33025009120000,18032,MARATHON OIL COMPANY,FETTIG  11-27H,DUNN,BAKKEN,5/10/2010,5/4/2010,11775,19839,SAND,Gal,958841,2214213,NULL,8240,46,15,47.44292632,-102.7757849
33105017150000,18030,XTO ENERGY INC,LYLA  24X-10,WILLIAMS,BAKKEN,5/19/2009,5/19/2009,9983,19222,SAND,Bbl,19235,779154,NULL,8663,NULL,NULL,48.51804735,-102.9423457
33061010000000,18027,"WPX ENERGY WILLISTON, LLC",VAN HOOK - R/S  16-4H,MOUNTRAIL,BAKKEN,5/9/2010,5/7/2010,10798,15482,SAND,Bbl,19016,877148,NULL,3955,34.9,NULL,47.8339438,-102.4509843
33053030140000,18025,BURLINGTON RESOURCES OIL & GAS COMPANY LP,LASSEN  41-26H,MCKENZIE,BAKKEN,10/31/2009,10/27/2009,15243,19926,SAND,Bbl,12611,1056900,NULL,8157,40,NULL,47.87553927,-102.9250175
33053030140000,18025,BURLINGTON RESOURCES OIL & GAS COMPANY LP,LASSEN  41-26H,MCKENZIE,BAKKEN,10/31/2009,10/28/2009,11506,14308,SAND,Bbl,7295,613200,NULL,7887,41.5,NULL,47.87553927,-102.9250175
33061009980000,18024,"EOG RESOURCES, INC.",ROSS   10-18H,MOUNTRAIL,BAKKEN,10/9/2009,10/9/2009,9889,14805,SAND,Bbl,30010,1645942,NULL,NULL,NULL,NULL,48.32799149,-102.553662
33061009970000,18023,"EOG RESOURCES, INC.",COTTONWOOD   100-27H,MOUNTRAIL,BAKKEN,11/3/2009,11/3/2009,10381,14774,SAND,Bbl,43447,2854873,NULL,NULL,NULL,NULL,48.40072441,-102.5579606
33025009110000,18022,RIMROCK OIL & GAS WILLISTON LLC,TWO SHIELDS BUTTE   16-8-16H,DUNN,BAKKEN,6/21/2009,6/21/2009,11730,15114,SAND,Bbl,17813,605249,NULL,6976,40.5,NULL,47.73345055,-102.4722426
33105017140000,18021,"ZAVANNA, LLC",MARTY  1-20H,WILLIAMS,BAKKEN,7/24/2010,7/19/2010,12088,17825,SAND,Bbl,90081,1770620,NULL,8400,62,NULL,48.13946154,-103.4308866
33053030130000,18020,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BADLANDS  21-15H,MCKENZIE,BAKKEN,2/21/2010,2/10/2010,15104,19714,SAND,Bbl,14292,923467,NULL,NULL,NULL,NULL,47.99109898,-102.8281168
33053030130000,18020,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BADLANDS  21-15H,MCKENZIE,BAKKEN,2/21/2010,2/11/2010,14335,14779,SAND,Bbl,4218,241360,NULL,5692,40,NULL,47.99109898,-102.8281168
33053030130000,18020,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BADLANDS  21-15H,MCKENZIE,BAKKEN,2/21/2010,2/12/2010,12999,13886,SAND,Bbl,5798,355837,NULL,5658,40,NULL,47.99109898,-102.8281168
33053030130000,18020,BURLINGTON RESOURCES OIL & GAS COMPANY LP,BADLANDS  21-15H,MCKENZIE,BAKKEN,2/21/2010,2/13/2010,10872,12558,SAND,Bbl,7557,476745,NULL,5386,35.4,NULL,47.99109898,-102.8281168
33053030120000,18018,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KINGS CANYON 21-27H,MCKENZIE,BAKKEN,12/20/2009,12/10/2009,18815,19815,SAND,Bbl,5445,300100,NULL,7784,36,NULL,47.87554176,-102.9571288
33053030120000,18018,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KINGS CANYON 21-27H,MCKENZIE,BAKKEN,12/20/2009,12/11/2009,15752,18323,SAND,Bbl,9198,592600,NULL,7577,36,NULL,47.87554176,-102.9571288
33053030120000,18018,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KINGS CANYON 21-27H,MCKENZIE,BAKKEN,12/20/2009,12/14/2009,14506,15469,SAND,Bbl,5213,234200,NULL,6984,36,NULL,47.87554176,-102.9571288
33053030120000,18018,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KINGS CANYON 21-27H,MCKENZIE,BAKKEN,12/20/2009,12/15/2009,13479,14424,SAND,Bbl,4161,233400,NULL,6507,35,NULL,47.87554176,-102.9571288
33053030120000,18018,BURLINGTON RESOURCES OIL & GAS COMPANY LP,KINGS CANYON 21-27H,MCKENZIE,BAKKEN,12/20/2009,12/16/2009,12462,13396,SAND,Bbl,4022,239900,NULL,7122,35,NULL,47.87554176,-102.9571288
33025009100000,18017,ENERPLUS RESOURCES USA CORPORATION,J.M. HALL  1-19H,DUNN,BAKKEN,4/23/2010,4/22/2010,10926,15022,SAND,Gal,1618680,1774852,NULL,8966,43.6,NULL,47.63120852,-102.5847053
33105017120000,18015,"ZAVANNA, LLC",GRASSER  1-26H,WILLIAMS,BAKKEN,5/10/2010,5/9/2010,12275,18010,SAND,Bbl,103473,2188890,NULL,8300,60,NULL,48.14075749,-103.3901062
33105017110000,18014,"ZAVANNA, LLC",BOBCAT  1-25H,WILLIAMS,BAKKEN,1/10/2010,12/28/2009,11806,16049,SAND,Gal,1713501,1634920,NULL,8555,64.6,NULL,48.22797153,-103.4926336
33053030110000,18013,BURLINGTON RESOURCES OIL & GAS COMPANY LP,MATHISTAD 2-35H,MCKENZIE,BAKKEN,6/19/2009,6/16/2009,11237,20340,SAND,Gal,672840,378000,NULL,9300,50,NULL,47.76185095,-102.9351962
33053030100000,18012,NEWFIELD PRODUCTION COMPANY,SAND CREEK FEDERAL  1-23H,MCKENZIE,BAKKEN/THREE FORKS,2/12/2011,11/7/2010,10524,20100,SAND,Bbl,57203,2863959,NULL,9300,36,NULL,48.05296324,-102.9853851
33061009960000,18010,"EOG RESOURCES, INC.",AUSTIN  30-13H,MOUNTRAIL,BAKKEN,5/3/2010,5/3/2010,9986,13973,SAND,Bbl,14771,1703328,NULL,NULL,NULL,NULL,48.15419427,-102.1822725
33105017100000,18009,"ZAVANNA, LLC",GENE 1-22H,WILLIAMS,BAKKEN,4/5/2010,4/1/2010,11579,16818,SAND,Bbl,91677,2044560,NULL,8406,60,NULL,48.14130574,-103.3901062
33025009080000,18007,"WPX ENERGY WILLISTON, LLC",TAT {1922}  14-2H,DUNN,BAKKEN,9/1/2009,9/1/2009,11078,15058,SAND,Gal,818662,704851,NULL,NULL,NULL,NULL,47.74706731,-102.5494759
33033002940000,18005,"FOUNDATION ENERGY MANAGEMENT, LLC",JONES  44-35,GOLDEN VALLEY,THREE FORKS,NULL,2/8/2011,10277,10379,SAND,Bbl,1544,70560,NULL,5352,28.3,NULL,47.15531996,-103.9436521
33061009940000,18004,WHITING OIL AND GAS CORPORATION,TTT RANCH   11-25H,MOUNTRAIL,BAKKEN,7/25/2009,7/25/2009,10273,19685,SAND,Bbl,20218,1903000,NULL,4661,29,NULL,48.1376587,-102.4604747
33061009930000,18003,WHITING OIL AND GAS CORPORATION,HOLMBERG  44-24H,MOUNTRAIL,BAKKEN,4/9/2010,4/9/2010,10636,20060,SAND,Bbl,31080,2439200,NULL,5646,24,NULL,48.05407664,-102.5705066
33061009920000,18002,WHITING OIL AND GAS CORPORATION,SANISH BAY 42-12H,MOUNTRAIL,BAKKEN,12/4/2009,12/4/2009,10492,19865,SAND,Bbl,28392,2769400,NULL,5218,34.8,NULL,48.00140541,-102.5159608
